name_clean,geometry
aydoğmuş mahallesi,"POLYGON ((30.6770285 36.982724, 30.6847287 36.9830067, 30.6849433 36.982921, 30.6851579 36.9829381, 30.6854966 36.9838664, 30.6960109 36.9820152, 30.6958754 36.9818411, 30.695479 36.9811286, 30.6953374 36.9807667, 30.6953516 36.9805858, 30.6958895 36.9778037, 30.6961302 36.977962, 30.6970221 36.9786293, 30.6976308 36.9790364, 30.6978573 36.9791948, 30.698636 36.979568, 30.6992164 36.9797828, 30.6997402 36.9799638, 30.7006037 36.9801447, 30.7018354 36.9803031, 30.7025715 36.9803822, 30.7029679 36.9804161, 30.7032794 36.980484, 30.7038881 36.9804953, 30.7054595 36.9804275, 30.707668 36.9803483, 30.7093385 36.9802465, 30.7095933 36.9801787, 30.7102162 36.9799299, 30.7107966 36.9796584, 30.7110798 36.9795114, 30.7117876 36.9790251, 30.7132033 36.9782109, 30.7144068 36.9776687, 30.7141801 36.9757666, 30.713924 36.9731992, 30.7139134 36.9728825, 30.7138992 36.9718533, 30.7139558 36.970858, 30.71397 36.9699531, 30.7139134 36.969365, 30.7138377 36.968872, 30.7116002 36.9684426, 30.7111925 36.9683569, 30.7109565 36.9683569, 30.7078237 36.9687855, 30.7054723 36.9695183, 30.7047981 36.9697284, 30.704605 36.9697627, 30.7027316 36.9698866, 30.7012362 36.9699855, 30.7010216 36.9700027, 30.7006568 36.9700027, 30.6975669 36.9697455, 30.6966013 36.9697627, 30.6967086 36.9700712, 30.6967301 36.9703113, 30.6964296 36.9724713, 30.6941551 36.972197, 30.6938547 36.9721284, 30.6936401 36.9721284, 30.6934858 36.9721372, 30.6928677 36.9720084, 30.6919235 36.9718542, 30.6805524 36.9708876, 30.6770285 36.982724))"
aktoprak mahallesi,"POLYGON ((30.6682261 37.0081865, 30.6689412 37.0084707, 30.6693895 37.0084446, 30.6698167 37.0085216, 30.6700487 37.0084946, 30.6704 37.0083911, 30.6708167 37.008403, 30.6712739 37.0082843, 30.6718711 37.0082761, 30.6723704 37.0081943, 30.6729238 37.0079478, 30.6733864 37.0077344, 30.6742489 37.0078379, 30.6750721 37.0080635, 30.676815 37.0084049, 30.6812855 37.0091444, 30.6817963 37.0094052, 30.682109 37.0100205, 30.6821208 37.0101924, 30.682994 37.0104037, 30.6850873 37.0119574, 30.687978 37.0139358, 30.688133 37.014092, 30.6886691 37.0141891, 30.6899373 37.0150692, 30.691092 37.0159468, 30.7067972 37.0166937, 30.7077319 37.0129692, 30.7082449 37.011036, 30.7085568 37.0100629, 30.7093292 37.0082381, 30.7101017 37.0064303, 30.7106862 37.003961, 30.7109057 37.0035992, 30.7119604 37.0029492, 30.7124205 37.0024178, 30.7133123 37.0007389, 30.7136167 37.0003375, 30.714452 36.9997666, 30.7148696 36.9992973, 30.7152518 36.9985172, 30.7158963 36.9967997, 30.7159747 36.9965793, 30.7162587 36.9958618, 30.7165242 36.99513, 30.7165483 36.9950636, 30.7166492 36.9947344, 30.7166893 36.9945423, 30.7167119 36.9943717, 30.7167263 36.9941726, 30.7167561 36.9932951, 30.7167534 36.9931123, 30.7167149 36.9925722, 30.7167126 36.9923939, 30.7167231 36.992014, 30.7167341 36.9914918, 30.7167424 36.9913134, 30.7167433 36.9911324, 30.716727 36.9909502, 30.7166992 36.9907725, 30.7166032 36.9904083, 30.7165359 36.9901764, 30.7165101 36.990006, 30.7165056 36.9898628, 30.7164789 36.9894456, 30.7164712 36.9889013, 30.7164137 36.9880877, 30.7164054 36.9880181, 30.716375 36.9879315, 30.7163321 36.987853, 30.7159744 36.9873111, 30.7159283 36.9872415, 30.7158833 36.98716, 30.7158524 36.9870732, 30.7155737 36.9859995, 30.715488 36.985672, 30.7154503 36.9854646, 30.7153483 36.9845936, 30.715081 36.9829034, 30.7147252 36.9801491, 30.7145008 36.9784904, 30.7144068 36.9776687, 30.7132033 36.9782109, 30.7117876 36.9790251, 30.7110798 36.9795114, 30.7107966 36.9796584, 30.7102162 36.9799299, 30.7095933 36.9801787, 30.7093385 36.9802465, 30.707668 36.9803483, 30.7054595 36.9804275, 30.7038881 36.9804953, 30.7032794 36.980484, 30.7029679 36.9804161, 30.7025715 36.9803822, 30.7018354 36.9803031, 30.7006037 36.9801447, 30.6997402 36.9799638, 30.6992164 36.9797828, 30.698636 36.979568, 30.6978573 36.9791948, 30.6976308 36.9790364, 30.6970221 36.9786293, 30.6961302 36.977962, 30.6958895 36.9778037, 30.6953516 36.9805858, 30.6953374 36.9807667, 30.695479 36.9811286, 30.6958754 36.9818411, 30.6960109 36.9820152, 30.6854966 36.9838664, 30.6851579 36.9829381, 30.6849433 36.982921, 30.6847287 36.9830067, 30.6770285 36.982724, 30.6744534 36.9913724, 30.6726487 36.9909985, 30.6714123 36.9914906, 30.6708224 36.9929831, 30.6706863 36.9961672, 30.6723243 36.9963949, 30.6682261 37.0081865))"
zeytinlik mahallesi,"POLYGON ((30.7463298 36.9522965, 30.7464731 36.9531072, 30.7466703 36.9539344, 30.7467603 36.9583045, 30.7468099 36.9591982, 30.7463781 36.9602898, 30.7459605 36.960861, 30.7451677 36.9615228, 30.7450332 36.9617094, 30.7449766 36.9620657, 30.7447642 36.9624447, 30.7444882 36.962784, 30.7440776 36.963129, 30.7446722 36.9634175, 30.7446439 36.964379, 30.745111 36.9652782, 30.7453376 36.9654196, 30.7459427 36.9655337, 30.7465451 36.9655262, 30.7472363 36.9656531, 30.7464838 36.968127, 30.7465025 36.9685375, 30.7476551 36.9708394, 30.7476859 36.971888, 30.7477661 36.9726314, 30.7481275 36.9741476, 30.7482974 36.9753012, 30.7537336 36.9745774, 30.7538752 36.9745661, 30.7540168 36.9745774, 30.7542291 36.974634, 30.7563526 36.9753578, 30.7564942 36.975403, 30.7567349 36.9754709, 30.7597361 36.9762513, 30.7633461 36.9771221, 30.7635066 36.9770851, 30.7673023 36.9775143, 30.7672289 36.9776218, 30.7691913 36.9779888, 30.7694341 36.9778247, 30.769677 36.9775561, 30.7697143 36.9772278, 30.7701253 36.9769144, 30.769733 36.9763025, 30.7694715 36.9760787, 30.7698451 36.9757802, 30.7698077 36.975437, 30.7692473 36.9758996, 30.7690979 36.9757802, 30.7686496 36.9760638, 30.7682199 36.9750341, 30.7679958 36.9749147, 30.767809 36.9745117, 30.7681265 36.9743923, 30.7740401 36.974496, 30.7720663 36.9711991, 30.772243 36.9706429, 30.7721506 36.9706988, 30.7718106 36.9706511, 30.7711214 36.9709153, 30.7704261 36.9707305, 30.7692666 36.9710154, 30.7700971 36.9681176, 30.7682572 36.967623, 30.7683365 36.9673954, 30.7680642 36.9673408, 30.7680679 36.9671059, 30.7675072 36.9669548, 30.7675865 36.9668069, 30.767558 36.9667106, 30.7671049 36.9665111, 30.7681867 36.9641375, 30.7681316 36.964065, 30.7677518 36.9639793, 30.7678472 36.9636306, 30.7676572 36.9635967, 30.76802 36.9617476, 30.7679753 36.961687, 30.7677298 36.9617288, 30.7675547 36.9617233, 30.7690924 36.9572873, 30.7714538 36.9578182, 30.7719432 36.9564313, 30.7725444 36.9546, 30.7731272 36.9528931, 30.7733417 36.9519928, 30.7658047 36.9517241, 30.7486245 36.9511116, 30.7474788 36.9515794, 30.7463298 36.9522965))"
altınova düden mahallesi,"POLYGON ((30.7486245 36.9511116, 30.7658047 36.9517241, 30.7648951 36.9417523, 30.7648844 36.9416494, 30.7647985 36.9415722, 30.7622344 36.9404403, 30.7623631 36.9401916, 30.7625133 36.9398915, 30.7628566 36.9390511, 30.7637149 36.9364013, 30.7638222 36.9361183, 30.763833 36.935964, 30.7639081 36.9357753, 30.764423 36.9342831, 30.764466 36.9340859, 30.7645196 36.9339229, 30.7653994 36.931273, 30.765453 36.9311357, 30.7654637 36.9309642, 30.7654208 36.9301752, 30.7652615 36.9293099, 30.7648951 36.9273192, 30.7648738 36.927039, 30.7647739 36.9266732, 30.7647342 36.9263587, 30.7646913 36.925947, 30.7646698 36.9258097, 30.7646054 36.9256811, 30.7645732 36.9255524, 30.7645411 36.9254324, 30.7645518 36.9252866, 30.7646054 36.9251665, 30.7646913 36.925055, 30.7655769 36.9240753, 30.7656139 36.9240343, 30.7663971 36.923048, 30.7667297 36.9224733, 30.7661289 36.9222846, 30.7658392 36.9225248, 30.7656676 36.9225419, 30.7653994 36.922602, 30.765099 36.922722, 30.76482 36.9228078, 30.7645947 36.9228164, 30.7643587 36.922825, 30.7639402 36.9228164, 30.7637793 36.9228164, 30.7628566 36.9229622, 30.7626742 36.9230394, 30.762524 36.9230823, 30.7624167 36.9230565, 30.7616335 36.9231252, 30.7616121 36.9234082, 30.7592203 36.9231368, 30.7580416 36.9233914, 30.7582279 36.9238242, 30.7581859 36.9241042, 30.7581018 36.9243506, 30.7576208 36.9246679, 30.7568316 36.9249554, 30.7564159 36.9252914, 30.7560937 36.9257244, 30.756061 36.9263292, 30.7560937 36.92671, 30.7561706 36.9271401, 30.7560526 36.9274874, 30.7556288 36.9279591, 30.7555108 36.9285337, 30.7554679 36.9289454, 30.7553391 36.9296272, 30.7553311 36.9298238, 30.7553971 36.9300992, 30.7557977 36.9308971, 30.7563142 36.9319675, 30.7560542 36.9326674, 30.7557307 36.9330216, 30.7555545 36.9332014, 30.7555016 36.9334009, 30.7555016 36.9338489, 30.7554269 36.9351255, 30.7553521 36.9364394, 30.7555016 36.9375144, 30.7552681 36.9379325, 30.7552214 36.9384177, 30.7551956 36.9388151, 30.755156 36.9394256, 30.7558565 36.9407767, 30.7558939 36.941792, 30.7557444 36.9432028, 30.7554922 36.943591, 30.755128 36.9438747, 30.7544555 36.9441359, 30.7532413 36.9444943, 30.752877 36.9449272, 30.7525408 36.9459797, 30.7521485 36.9469053, 30.7516722 36.9473756, 30.7504206 36.9479279, 30.7501871 36.9482116, 30.7492438 36.9495925, 30.7489542 36.9506897, 30.7486245 36.9511116))"
menderes mahallesi,"POLYGON ((30.7652615 36.9293099, 30.7654208 36.9301752, 30.7654637 36.9309642, 30.765453 36.9311357, 30.7653994 36.931273, 30.7645196 36.9339229, 30.764466 36.9340859, 30.764423 36.9342831, 30.7639081 36.9357753, 30.763833 36.935964, 30.7638222 36.9361183, 30.7637149 36.9364013, 30.7628566 36.9390511, 30.7625133 36.9398915, 30.7623631 36.9401916, 30.7622344 36.9404403, 30.7647985 36.9415722, 30.7648844 36.9416494, 30.7648951 36.9417523, 30.7658047 36.9517241, 30.7733417 36.9519928, 30.773403 36.9517353, 30.7736968 36.9503721, 30.7738036 36.9497904, 30.7766335 36.9503967, 30.7768185 36.9494879, 30.7770201 36.948373, 30.7773181 36.9461286, 30.7780061 36.9452081, 30.7795877 36.9426554, 30.7802689 36.9415076, 30.7826159 36.9423954, 30.7829272 36.9417966, 30.7856809 36.9430254, 30.7882795 36.9444323, 30.7885559 36.9441872, 30.7894949 36.9435042, 30.790085 36.9430092, 30.7908683 36.9422757, 30.7909685 36.9421017, 30.7911552 36.9419819, 30.7914247 36.9418285, 30.7917887 36.9415389, 30.7925589 36.9409499, 30.7932319 36.9405816, 30.7949831 36.9396947, 30.7950619 36.9395034, 30.7908649 36.9380197, 30.7889135 36.9374998, 30.7814818 36.9349001, 30.7709278 36.9311045, 30.7652615 36.9293099))"
altınova orta mahallesi,"POLYGON ((30.7652615 36.9293099, 30.7709278 36.9311045, 30.7814818 36.9349001, 30.7889135 36.9374998, 30.7908649 36.9380197, 30.7950619 36.9395034, 30.7951942 36.9391657, 30.7942922 36.9369665, 30.7936705 36.9362699, 30.7932623 36.935753, 30.7928815 36.9351899, 30.7925926 36.9349269, 30.7922533 36.9344529, 30.791997 36.9344151, 30.7915571 36.9336262, 30.7914069 36.9337634, 30.7913318 36.9339006, 30.7911065 36.9342265, 30.7907524 36.9348696, 30.7856777 36.9327257, 30.7855168 36.9329744, 30.7831457 36.9320224, 30.784122 36.9303244, 30.7836178 36.9301271, 30.7827487 36.9297841, 30.7818475 36.9294238, 30.7740691 36.9261562, 30.7750776 36.9245437, 30.7727924 36.9235059, 30.7725027 36.9234459, 30.7723525 36.9233944, 30.7705822 36.9225967, 30.7703033 36.9225195, 30.7700565 36.9224767, 30.7691982 36.9221765, 30.7691446 36.9219535, 30.7688871 36.9219535, 30.7676533 36.921353, 30.7673529 36.9213273, 30.7672992 36.9215589, 30.7672026 36.9217733, 30.7670095 36.922125, 30.7667297 36.9224733, 30.7663971 36.923048, 30.7656139 36.9240343, 30.7655769 36.9240753, 30.7646913 36.925055, 30.7646054 36.9251665, 30.7645518 36.9252866, 30.7645411 36.9254324, 30.7645732 36.9255524, 30.7646054 36.9256811, 30.7646698 36.9258097, 30.7646913 36.925947, 30.7647342 36.9263587, 30.7647739 36.9266732, 30.7648738 36.927039, 30.7648951 36.9273192, 30.7652615 36.9293099))"
altınova sinan mahallesi,"POLYGON ((30.7580416 36.9233914, 30.7592203 36.9231368, 30.7616121 36.9234082, 30.7616335 36.9231252, 30.7624167 36.9230565, 30.762524 36.9230823, 30.7626742 36.9230394, 30.7628566 36.9229622, 30.7637793 36.9228164, 30.7639402 36.9228164, 30.7643587 36.922825, 30.7645947 36.9228164, 30.76482 36.9228078, 30.765099 36.922722, 30.7653994 36.922602, 30.7656676 36.9225419, 30.7658392 36.9225248, 30.7661289 36.9222846, 30.7667297 36.9224733, 30.7670095 36.922125, 30.7672026 36.9217733, 30.7672992 36.9215589, 30.7673529 36.9213273, 30.7676533 36.921353, 30.7688871 36.9219535, 30.7691446 36.9219535, 30.7691982 36.9221765, 30.7700565 36.9224767, 30.7703033 36.9225195, 30.7705822 36.9225967, 30.7723525 36.9233944, 30.7725027 36.9234459, 30.7727924 36.9235059, 30.7750776 36.9245437, 30.7740691 36.9261562, 30.7818475 36.9294238, 30.7827487 36.9297841, 30.7836178 36.9301271, 30.784122 36.9303244, 30.7831457 36.9320224, 30.7855168 36.9329744, 30.7856777 36.9327257, 30.7907524 36.9348696, 30.7911065 36.9342265, 30.7913318 36.9339006, 30.7914069 36.9337634, 30.7915571 36.9336262, 30.791997 36.9344151, 30.7922533 36.9344529, 30.7932811 36.9339571, 30.7945299 36.933271, 30.7947676 36.9331834, 30.7950742 36.9331311, 30.7953383 36.9330896, 30.796379 36.9328953, 30.797693 36.9326399, 30.7981164 36.9325234, 30.798599 36.9323623, 30.7988523 36.9322308, 30.7990293 36.9321192, 30.7992523 36.9318876, 30.7994602 36.9316075, 30.7998999 36.9311172, 30.8001798 36.9308216, 30.8004214 36.9306684, 30.8009502 36.9306444, 30.8014361 36.9306547, 30.8022038 36.9302997, 30.803165 36.9297661, 30.803663 36.9294903, 30.800652 36.9277149, 30.7981265 36.926264, 30.7949525 36.9244264, 30.7886697 36.9208226, 30.7877619 36.9203065, 30.7858815 36.9192191, 30.7838304 36.918039, 30.7821484 36.9170772, 30.7796578 36.9156357, 30.7741201 36.9124633, 30.7734105 36.9120131, 30.7727785 36.9115412, 30.772072 36.9108368, 30.7713986 36.9100386, 30.7703081 36.9086865, 30.7681459 36.9060516, 30.7664789 36.9040149, 30.7663285 36.9041431, 30.7659851 36.9044566, 30.7657844 36.9047499, 30.7655252 36.9051963, 30.765079 36.9056254, 30.7638425 36.9063267, 30.7624169 36.9072164, 30.7621647 36.9074143, 30.7620199 36.9079632, 30.7617584 36.9090872, 30.7613755 36.9095651, 30.7604602 36.9101066, 30.7602593 36.9102933, 30.7601426 36.910577, 30.7602453 36.9110326, 30.7604882 36.9121528, 30.7606096 36.9127726, 30.7605536 36.9135119, 30.7603341 36.9140384, 30.7598811 36.914718, 30.7594514 36.915278, 30.7584707 36.9162152, 30.7582793 36.9166296, 30.7582279 36.9169059, 30.7584287 36.9171636, 30.7591479 36.9180634, 30.7597223 36.9188624, 30.7599231 36.9192021, 30.7598717 36.9195979, 30.7598297 36.9200384, 30.7594047 36.9205089, 30.7587136 36.9209419, 30.7584194 36.9213601, 30.7580833 36.9222449, 30.7578638 36.9229185, 30.7580416 36.9233914))"
demirel mahallesi,"POLYGON ((30.7141801 36.9757666, 30.7144068 36.9776687, 30.7145008 36.9784904, 30.7147252 36.9801491, 30.715081 36.9829034, 30.7153483 36.9845936, 30.7154503 36.9854646, 30.715488 36.985672, 30.7155737 36.9859995, 30.7158524 36.9870732, 30.7158833 36.98716, 30.7159283 36.9872415, 30.7159744 36.9873111, 30.7163321 36.987853, 30.716375 36.9879315, 30.7164054 36.9880181, 30.7164137 36.9880877, 30.7164712 36.9889013, 30.7164789 36.9894456, 30.7165056 36.9898628, 30.7165101 36.990006, 30.7165359 36.9901764, 30.7172761 36.9902293, 30.7178769 36.9901779, 30.7186923 36.9900408, 30.7195935 36.9898522, 30.7206449 36.9896637, 30.7211385 36.9895952, 30.7214818 36.9896123, 30.722383 36.9896809, 30.7226834 36.9897151, 30.722898 36.989698, 30.7231984 36.9896466, 30.7257733 36.9891667, 30.7260523 36.9891495, 30.7263741 36.9891495, 30.7268891 36.9891667, 30.7273827 36.9891153, 30.727552 36.9886794, 30.727608 36.9885302, 30.7275893 36.9883362, 30.7275146 36.9877095, 30.7274959 36.9874559, 30.7275146 36.9871575, 30.727608 36.9867397, 30.7278135 36.9861577, 30.7281124 36.9853371, 30.7282058 36.9850237, 30.7282618 36.9846805, 30.7282245 36.9839046, 30.7282431 36.9832779, 30.7282618 36.9827855, 30.7282805 36.9820692, 30.7282992 36.9812933, 30.7283179 36.9809351, 30.7284113 36.980771, 30.7286167 36.9805919, 30.7293266 36.9800995, 30.7296255 36.9798607, 30.7298309 36.9797413, 30.7318297 36.9786445, 30.732222 36.9783685, 30.7326381 36.9780613, 30.7305122 36.9768503, 30.7290456 36.9764467, 30.7280658 36.9760332, 30.7275975 36.9757181, 30.7269012 36.9751421, 30.7259892 36.9743791, 30.7250115 36.9735736, 30.7178558 36.9757498, 30.7141801 36.9757666))"
varsak menderes mahallesi,"POLYGON ((30.7067972 37.0166937, 30.7236494 37.0172211, 30.7239801 37.0172315, 30.7268554 37.0180367, 30.7329065 37.0170087, 30.7335236 37.0165669, 30.7492296 37.023833, 30.76181 37.0249238, 30.7621622 37.0210006, 30.7528449 37.0144832, 30.7503187 37.0083781, 30.7493536 37.0040056, 30.749213 37.002185, 30.7489443 37.0009019, 30.7485482 37.000118, 30.7479688 36.9991412, 30.7477543 36.9988156, 30.7475826 36.99837, 30.7474968 36.9980444, 30.747368 36.9977017, 30.7470462 36.9971704, 30.7457802 36.9958337, 30.7446858 36.9951824, 30.7425615 36.9939485, 30.7416817 36.9935543, 30.7411486 36.9932249, 30.7395305 36.9925685, 30.7379523 36.9921177, 30.7362639 36.9919503, 30.7350807 36.9919996, 30.733762 36.9921964, 30.7276616 36.9943423, 30.727563 36.9922161, 30.7283024 36.9921866, 30.7282901 36.9913302, 30.7283148 36.9911333, 30.7284626 36.9909069, 30.7285736 36.9902277, 30.7291651 36.9896469, 30.7288817 36.9892335, 30.7287461 36.989135, 30.7285119 36.9890957, 30.7273827 36.9891153, 30.7268891 36.9891667, 30.7263741 36.9891495, 30.7260523 36.9891495, 30.7257733 36.9891667, 30.7231984 36.9896466, 30.722898 36.989698, 30.7226834 36.9897151, 30.722383 36.9896809, 30.7214818 36.9896123, 30.7211385 36.9895952, 30.7206449 36.9896637, 30.7195935 36.9898522, 30.7186923 36.9900408, 30.7178769 36.9901779, 30.7172761 36.9902293, 30.7165359 36.9901764, 30.7166032 36.9904083, 30.7166992 36.9907725, 30.716727 36.9909502, 30.7167433 36.9911324, 30.7167424 36.9913134, 30.7167341 36.9914918, 30.7167231 36.992014, 30.7167126 36.9923939, 30.7167149 36.9925722, 30.7167534 36.9931123, 30.7167561 36.9932951, 30.7167263 36.9941726, 30.7167119 36.9943717, 30.7166893 36.9945423, 30.7166492 36.9947344, 30.7165483 36.9950636, 30.7165242 36.99513, 30.7162587 36.9958618, 30.7159747 36.9965793, 30.7158963 36.9967997, 30.7152518 36.9985172, 30.7148696 36.9992973, 30.714452 36.9997666, 30.7136167 37.0003375, 30.7133123 37.0007389, 30.7124205 37.0024178, 30.7119604 37.0029492, 30.7109057 37.0035992, 30.7106862 37.003961, 30.7101017 37.0064303, 30.7093292 37.0082381, 30.7085568 37.0100629, 30.7082449 37.011036, 30.7077319 37.0129692, 30.7067972 37.0166937))"
varsak esentepe mahallesi,"POLYGON ((30.7273827 36.9891153, 30.7285119 36.9890957, 30.7287461 36.989135, 30.7288817 36.9892335, 30.7291651 36.9896469, 30.7285736 36.9902277, 30.7284626 36.9909069, 30.7283148 36.9911333, 30.7282901 36.9913302, 30.7283024 36.9921866, 30.727563 36.9922161, 30.7276616 36.9943423, 30.733762 36.9921964, 30.7350807 36.9919996, 30.7362639 36.9919503, 30.7379523 36.9921177, 30.7395305 36.9925685, 30.7411486 36.9932249, 30.7414922 36.9914687, 30.7418845 36.9913494, 30.7418658 36.9894545, 30.7418471 36.9892158, 30.7419218 36.9890069, 30.7421086 36.9882907, 30.7421647 36.9879923, 30.7421647 36.9876938, 30.7420526 36.9873805, 30.7420152 36.9870224, 30.742304 36.9867158, 30.7426044 36.9852761, 30.7418963 36.9845048, 30.7410809 36.9835792, 30.7409307 36.9833906, 30.7408449 36.9832192, 30.740802 36.9824479, 30.7407161 36.9822251, 30.7405874 36.9820879, 30.7402226 36.9818651, 30.7398578 36.9816423, 30.7395789 36.9814366, 30.7383987 36.980271, 30.7378623 36.9797224, 30.7376048 36.9794996, 30.7348441 36.9763212, 30.7343697 36.9765402, 30.7339876 36.9768651, 30.7333159 36.9774115, 30.7326381 36.9780613, 30.732222 36.9783685, 30.7318297 36.9786445, 30.7298309 36.9797413, 30.7296255 36.9798607, 30.7293266 36.9800995, 30.7286167 36.9805919, 30.7284113 36.980771, 30.7283179 36.9809351, 30.7282992 36.9812933, 30.7282805 36.9820692, 30.7282618 36.9827855, 30.7282431 36.9832779, 30.7282245 36.9839046, 30.7282618 36.9846805, 30.7282058 36.9850237, 30.7281124 36.9853371, 30.7278135 36.9861577, 30.727608 36.9867397, 30.7275146 36.9871575, 30.7274959 36.9874559, 30.7275146 36.9877095, 30.7275893 36.9883362, 30.727608 36.9885302, 30.727552 36.9886794, 30.7273827 36.9891153))"
