name_clean,geometry
yavuz selim-arabayatağı mahalle sınırı,"LINESTRING (29.1194851 40.1964802, 29.1175823 40.1960589, 29.1176501 40.1957082, 29.1174633 40.1949948, 29.1173452 40.1941351, 29.117357 40.1935461, 29.1176892 40.1935068, 29.1176892 40.1933467, 29.1175824 40.1926792, 29.1180055 40.192652, 29.1179264 40.1916975)"
yavuz selim-ulus mahalle sınırı,"LINESTRING (29.1194851 40.1964802, 29.1193307 40.1966571, 29.1191045 40.1969857, 29.1187957 40.1974997, 29.1186302 40.197626, 29.1184537 40.1978451, 29.1181118 40.1984475, 29.1177919 40.1987845, 29.1176596 40.1989193, 29.1175501 40.2000614)"
mevlana-ulus mahalle sınırı,"LINESTRING (29.1200372 40.2068395, 29.1195038 40.2049735, 29.1194331 40.2044629, 29.1193305 40.2044813, 29.1192522 40.2039355, 29.1190691 40.2039605, 29.118972 40.2030974, 29.1191232 40.2031137, 29.1191342 40.202545, 29.1194927 40.2016983, 29.1187647 40.2015635, 29.1180753 40.2013487, 29.1174665 40.2010484, 29.1175603 40.2009076, 29.1175501 40.2000614)"
mevlana-yavuz selim mahalle sınırı,"LINESTRING (29.1175501 40.2000614, 29.1169976 40.2000402, 29.1170055 40.1996566, 29.1164124 40.1996566, 29.1158707 40.1996354, 29.1155148 40.1996415, 29.1148425 40.1997079, 29.1148425 40.1995811, 29.1145934 40.1995962, 29.113328 40.2000462, 29.1117384 40.2003392)"
yunus emre-mevlana mahalle sınırı,"LINESTRING (29.1117384 40.2003392, 29.113441 40.2058472, 29.1136011 40.2062333, 29.1146119 40.2093464)"
samanlı-mevlana mahalle sınırı,"LINESTRING (29.1146119 40.2093464, 29.1166683 40.2083872, 29.1178323 40.2078421, 29.1200372 40.2068395)"
yunus emre-yavuz selim mahalle sınırı,"LINESTRING (29.1117384 40.2003392, 29.1106484 40.1968992, 29.1105597 40.1965411, 29.1106084 40.1961794)"
duaçınarı-beyazıt mahalle sınırı,"LINESTRING (29.0967226 40.1917351, 29.0994628 40.1916991)"
duaçınarı-152 evler mahalle sınırı,"LINESTRING (29.0994628 40.1916991, 29.1017564 40.1916804, 29.1055719 40.1916596, 29.1113224 40.1916804)"
duaçınarı-yavuz selim mahalle sınırı,"LINESTRING (29.1113224 40.1916804, 29.111277 40.1919788, 29.1111407 40.1928116, 29.1109516 40.1936842, 29.1109091 40.1948197, 29.1107392 40.1956848, 29.1106084 40.1961794)"
yavuz selim-ortabağlar mahalle sınırı,"LINESTRING (29.1113224 40.1916804, 29.1152039 40.1916905, 29.1179264 40.1916975)"
vakıf-hacivat mahalle sınırı,"LINESTRING (29.1415268 40.2045167, 29.1426537 40.2044168, 29.142923 40.2043287, 29.1434461 40.2042817, 29.1449153 40.2045461, 29.1458153 40.2051747, 29.145923 40.2024311, 29.1466691 40.2025897, 29.1475016 40.2025809, 29.1482615 40.2025721)"
vakıf-i̇sabey mahalle sınırı,"LINESTRING (29.165672 40.2049476, 29.1646577 40.2060424, 29.1640064 40.2067488, 29.1634006 40.2073855, 29.1630945 40.2077785, 29.1630945 40.20845, 29.1629577 40.2092558, 29.1623975 40.209992, 29.1622347 40.2108028, 29.1627167 40.2123149, 29.1630098 40.2132252, 29.1629382 40.2139514, 29.1628048 40.2149928, 29.1625817 40.2155156, 29.1620433 40.2160442, 29.1608509 40.2165141, 29.1591971 40.2182704, 29.1582894 40.2192043, 29.1571586 40.2202499, 29.1565894 40.2209488, 29.1564586 40.222147, 29.1548654 40.2239571)"
şirinevler-demetevler mahalle sınırı,"LINESTRING (29.1664808 40.2039889, 29.1667789 40.2037033, 29.1674441 40.2034165, 29.1687316 40.2029248, 29.170931 40.2017202, 29.1723794 40.2007205, 29.1734201 40.2002452, 29.175083 40.1997535, 29.1758187 40.1995177, 29.1764893 40.1991872, 29.1775744 40.1982402)"
demetevler-karapınar mahalle sınırı,"LINESTRING (29.1775744 40.1982402, 29.1788157 40.1983781)"
yiğitler-değirmenönü mahalle sınırı,"LINESTRING (29.1717325 40.1974755, 29.1719574 40.1970437, 29.1720551 40.1966457, 29.172003 40.1960735, 29.1717815 40.1950785, 29.1716122 40.1942476, 29.1717099 40.1936306, 29.1717359 40.1931281, 29.1717099 40.1926057, 29.1717099 40.192138)"
yiğitler-cumalıkızık mahalle sınırı,"LINESTRING (29.1717099 40.192138, 29.1696451 40.1917101, 29.167157 40.1912324, 29.1653462 40.1907249, 29.1652941 40.1906005, 29.1623175 40.1895357, 29.1618941 40.189471, 29.16065 40.1886899, 29.1595198 40.1874966, 29.1594233 40.1868491, 29.1581144 40.1859721, 29.1581144 40.1854639, 29.1594802 40.183692, 29.1604524 40.1818928)"
75. yıl-yiğitler mahalle sınırı,"LINESTRING (29.1604524 40.1818928, 29.1599735 40.1810634, 29.1578702 40.1810537, 29.1576802 40.1815861, 29.1574014 40.1818088, 29.1565145 40.1822734, 29.1548419 40.1843837, 29.1544454 40.1863497, 29.1542689 40.1863497, 29.1541697 40.1865477, 29.15139 40.1859705, 29.1509245 40.1869846, 29.1505337 40.1875419)"
esenevler-75. yıl mahalle sınırı,"LINESTRING (29.1505337 40.1875419, 29.149215 40.1872355, 29.1483567 40.1869896, 29.1475198 40.1865306, 29.1467903 40.1862519, 29.1463718 40.1862109, 29.145535 40.1859077, 29.1437359 40.1854533, 29.1434429 40.1854405)"
bağlaraltı-'5. yıl mahalle sınırı,"LINESTRING (29.1434429 40.1854405, 29.1435879 40.1853382, 29.1437433 40.1845553, 29.1441188 40.184334, 29.1445265 40.1837848, 29.1444085 40.1834979, 29.1435072 40.1827766, 29.1433999 40.1820963, 29.1427178 40.1815608, 29.1424948 40.1808804, 29.1426523 40.1804721, 29.1426523 40.1802108, 29.1424369 40.1800171, 29.1420256 40.1797799)"
siteler-fidyekızık mahalle sınırı,"LINESTRING (29.1231687 40.1740015, 29.1235195 40.174368, 29.1237095 40.1746391, 29.1242163 40.1747359, 29.1245584 40.1749102, 29.1250399 40.1752877, 29.1254454 40.1755588, 29.1258255 40.175675, 29.1260536 40.1758686, 29.1261645 40.1759506, 29.1272227 40.1767328)"
siteler-bağlaraltı mahalle sınırı,"LINESTRING (29.1272227 40.1767328, 29.1281696 40.1776499, 29.1286131 40.1782695, 29.1294358 40.1795422)"
mimar sinan-siteler mahalle sınırı,"LINESTRING (29.1294358 40.1795422, 29.1283977 40.1798669, 29.1270926 40.1802347, 29.1257748 40.1807575, 29.1240009 40.1813093, 29.1228479 40.181561, 29.122189 40.1816771, 29.1217137 40.1817115, 29.1212076 40.1816871)"
güllük-mimar sinan mahalle sınırı,"LINESTRING (29.1212076 40.1816871, 29.1211388 40.182728, 29.1210234 40.1840327, 29.1211926 40.1841796, 29.1219849 40.1871414, 29.1219465 40.1878995, 29.1215619 40.1884107, 29.1216388 40.1885694, 29.121908 40.1888338, 29.1220772 40.1890983, 29.1222003 40.1898916, 29.1222705 40.1908064, 29.1222926 40.1910962, 29.1224822 40.1916688)"
arabayatağı-ortabağlar mahalle sınırı,"LINESTRING (29.1179264 40.1916975, 29.1184946 40.1916939)"
arabayatağı-güllük mahalle sınırı,"LINESTRING (29.1184946 40.1916939, 29.119496 40.1916876, 29.1224822 40.1916688)"
ortabağlar-güllük mahalle sınırı,"LINESTRING (29.1184946 40.1916939, 29.118417 40.1903045, 29.1183047 40.189629, 29.1181724 40.1891445, 29.1180841 40.1881754, 29.1180455 40.1871221, 29.1178359 40.1869957, 29.1180014 40.1857738, 29.1182496 40.185243)"
güllük-ertuğrulgazi mahalle sınırı,"LINESTRING (29.1184388 40.1800318, 29.1193971 40.1798716)"
güllük-siteler mahalle sınırı,"LINESTRING (29.1193971 40.1798716, 29.1200623 40.1799946, 29.1204508 40.1808763, 29.12062 40.1816814, 29.1212076 40.1816871)"
ertuğrulgazi-siteler mahalle sınırı,"LINESTRING (29.1193971 40.1798716, 29.1192831 40.1794568, 29.1192636 40.1791383, 29.1196805 40.1780086, 29.1197977 40.1776254, 29.1197716 40.1771626, 29.1196284 40.1762768)"
siteler-kaplıkaya mahalle sınırı,"LINESTRING (29.1196284 40.1762768, 29.1198368 40.1762121, 29.1231687 40.1740015)"
ertuğrulgazi-kaplıkaya mahalle sınırı,"LINESTRING (29.1196284 40.1762768, 29.1191385 40.1748988, 29.1160769 40.1749223, 29.1165077 40.1743463, 29.1131846 40.173353)"
değirmenlikızık-kaplıkaya mahalle sınırı,"LINESTRING (29.1131846 40.173353, 29.1119 40.1729709, 29.1117615 40.172824, 29.1122154 40.1718424, 29.1119846 40.1716661)"
değirmenlikızık-ertuğrulgazi mahalle sınırı,"LINESTRING (29.1131846 40.173353, 29.1114231 40.1751162, 29.1110538 40.1758686, 29.1101307 40.1784135, 29.1100846 40.1794831)"
eğitim-ertuğrulgazi mahalle sınırı,"LINESTRING (29.1100846 40.1794831, 29.1112848 40.1797248)"
selçukbey-ertuğrulgazi mahalle sınırı,"LINESTRING (29.1112848 40.1797248, 29.112465 40.1799297, 29.1136774 40.1801346, 29.114643 40.180233, 29.1156622 40.1802576, 29.1166278 40.1802166, 29.1184388 40.1800318)"
eğitim-selçukbey mahalle sınırı,"LINESTRING (29.1112848 40.1797248, 29.1100403 40.1833888, 29.1102429 40.1848093)"
ortabağlar-selçukbey mahalle sınırı,"LINESTRING (29.1102429 40.1848093, 29.1119251 40.1846619, 29.1128055 40.1845759, 29.1137524 40.1845976, 29.1144329 40.1845889, 29.1148298 40.1845153, 29.1158221 40.184329, 29.1165139 40.1842337, 29.1165592 40.1844287, 29.1170525 40.1845716, 29.1175345 40.1847622, 29.1175515 40.1848575, 29.1182496 40.185243)"
eğitim -ortabağlar mahalle sınırı,"LINESTRING (29.1102429 40.1848093, 29.1103146 40.1852728)"
152 evler-ortabağlar mahalle sınırı,"LINESTRING (29.1103146 40.1852728, 29.1103974 40.1858374, 29.1097913 40.1881819, 29.1097261 40.1886596, 29.1098689 40.1891266, 29.1111226 40.1910767, 29.111277 40.1914583, 29.1113224 40.1916804)"
152 evler-eğitim mahallesi sınırı,"LINESTRING (29.1103146 40.1852728, 29.1094653 40.1853191, 29.1091454 40.185218, 29.1088255 40.1850916, 29.1086932 40.1847967, 29.1069834 40.1848177, 29.1065146 40.1849526, 29.10609 40.1851422, 29.1058087 40.1850958, 29.1047773 40.1847251, 29.1035805 40.1844006)"
beyazıt-eğitim mahalle sınırı,"LINESTRING (29.1035805 40.1844006, 29.1029411 40.1842709)"
baruthane-eğitim mahalle sınırı,"LINESTRING (29.1029411 40.1842709, 29.103332 40.1837235, 29.1036113 40.1832081, 29.1038805 40.182671, 29.1039699 40.1823744, 29.1039452 40.1820708, 29.1039298 40.1817342, 29.1039699 40.1815247, 29.1040561 40.1811763, 29.1040438 40.180882, 29.1038199 40.1804274)"
beyazıt-baruthane mahalle sınırı,"LINESTRING (29.1029411 40.1842709, 29.1026155 40.1842162, 29.1012021 40.1844401, 29.0995306 40.1846793, 29.0995195 40.1846161, 29.0984884 40.1847222, 29.0984869 40.1848679, 29.0983161 40.1848807, 29.0980817 40.184919, 29.0980482 40.1850086, 29.0972547 40.1850214, 29.0972045 40.184786)"
beyazıt-mehmet akif ersoy mahalle sınırı,"LINESTRING (29.0972045 40.184786, 29.0970538 40.1848039, 29.0967792 40.1849702, 29.0966688 40.1851697, 29.096277 40.1856685, 29.0961163 40.1857785, 29.0961263 40.1862747, 29.0950974 40.1863839)"
m. akif ersoy-baruthane mahalle sınırı,"LINESTRING (29.0972045 40.184786, 29.0971142 40.1844372, 29.0968387 40.1838842, 29.095788 40.1825391)"
yediselviler-sıracevizler mahalle sınırı,"LINESTRING (29.088136 40.180624, 29.0888817 40.1805357, 29.0895135 40.1805008, 29.090217 40.1804759, 29.0906534 40.180461, 29.0912437 40.1802901, 29.0914767 40.1803582, 29.0915986 40.1804124, 29.0918679 40.1803907, 29.0926589 40.1804254, 29.0932175 40.1804146, 29.0941134 40.1804037, 29.0941672 40.1802369, 29.0942891 40.1800312, 29.0945301 40.1799185, 29.0946917 40.1798319, 29.0951907 40.1797127)"
yediselviler-yeşilyayla mahalle sınırı,"LINESTRING (29.0951907 40.1797127, 29.0952219 40.1801286, 29.0952843 40.1804795, 29.0953807 40.1805879, 29.0954374 40.1806745, 29.0955763 40.1811727, 29.095324 40.1812485, 29.0954771 40.1818702, 29.095633 40.1823077, 29.095788 40.1825391)"
baruthane-yeşilyayla mahelle sınırı,"LINESTRING (29.095788 40.1825391, 29.0979445 40.1819874, 29.0992969 40.1816551)"
yeşilyayla-maltepe mahalle sınırı,"LINESTRING (29.0992969 40.1816551, 29.0992375 40.1814648, 29.099198 40.1811264, 29.0991822 40.1808454, 29.0992573 40.1805735, 29.0993759 40.1803409, 29.0995578 40.1800599, 29.0995776 40.1798938, 29.099368 40.1789753, 29.099281 40.1784557, 29.0992336 40.178069, 29.0991782 40.1776732, 29.0991585 40.1774526, 29.0988421 40.1774285, 29.0984071 40.1774526, 29.0980631 40.1774164, 29.0966435 40.1770145)"
yeşilyayla-zümrütevler mahalle sınırı,"LINESTRING (29.0966435 40.1770145, 29.0964339 40.1771716, 29.0962955 40.1772019, 29.0960701 40.1772109, 29.0957617 40.1772049, 29.0955047 40.1772865, 29.0950025 40.1774466)"
sıracevizler-yeşilyayla mahalle sınırı,"LINESTRING (29.0950025 40.1774466, 29.0952753 40.1783046, 29.0952595 40.1788031, 29.0952397 40.1791808, 29.0951907 40.1797127)"
sıracevizler-zümrütevler mahalle sınırı,"LINESTRING (29.0950025 40.1774466, 29.0946921 40.1775095, 29.0944353 40.1775451, 29.0941457 40.1775309, 29.0937721 40.1774559, 29.0934686 40.1773667, 29.0930483 40.1773311, 29.0925206 40.1773453, 29.0920536 40.177406, 29.0914512 40.1775487, 29.0910869 40.1775594, 29.0907507 40.177513, 29.0904144 40.1773988, 29.0898369 40.1771868, 29.089614 40.1770956, 29.0896625 40.1767887, 29.0895936 40.1763813, 29.0896774 40.1763757, 29.0896439 40.1761143, 29.0890297 40.1761941, 29.0890967 40.1766444, 29.0891134 40.1769846, 29.0888054 40.1769411, 29.0885476 40.1769207, 29.0882964 40.1769718, 29.0880185 40.1770358, 29.0877425 40.1771983)"
piremir-zümrütevler mahalle sınırı,"LINESTRING (29.0877425 40.1771983, 29.0879214 40.1769718, 29.088052 40.1767544, 29.0881793 40.1763732, 29.0881223 40.1761736, 29.0879717 40.1758308, 29.087898 40.1755289, 29.0879348 40.1753243, 29.0880788 40.1749815, 29.0882027 40.1747384, 29.0882261 40.1742958, 29.0882228 40.1733006, 29.0879884 40.1732929, 29.0876 40.1733313, 29.0875263 40.1724717)"
zümrütevler-akçağlayan mahalle sınırı,"LINESTRING (29.0875263 40.1724717, 29.0878243 40.1725407, 29.0881592 40.1725535, 29.0886447 40.1725561, 29.0892909 40.1725535, 29.0897663 40.1725279, 29.0901012 40.1725331, 29.0906603 40.172551, 29.0910387 40.1726021, 29.0915376 40.1726763, 29.091849 40.1727659, 29.0920633 40.1728938, 29.0924249 40.173252, 29.0927898 40.1734311, 29.0933591 40.1736255, 29.0938312 40.1738404, 29.0940555 40.1739811, 29.0944171 40.1741014, 29.0950767 40.1743163, 29.0952877 40.1743547, 29.0957162 40.1743367, 29.0965433 40.1742344, 29.0973 40.1741372, 29.0979462 40.1740681, 29.0983982 40.1739786, 29.0990746 40.1737892, 29.0999083 40.1735795)"
zümrütevler-maltepe mahalle sınırı,"LINESTRING (29.0999083 40.1735795, 29.0998869 40.1740146, 29.0997609 40.1746283, 29.0996441 40.1750565, 29.0995414 40.175342, 29.0992145 40.1758558, 29.0987101 40.17592, 29.0979769 40.1761163, 29.0974259 40.1762162, 29.0971924 40.1762661, 29.0969542 40.1766693, 29.0966435 40.1770145)"
maltepe-değirmenlikızık mahalle sınırı,"LINESTRING (29.0999083 40.1735795, 29.1004296 40.1739164, 29.1012911 40.1742808, 29.1020219 40.1746804, 29.1025219 40.1750625, 29.1019051 40.1755383, 29.1015922 40.175888, 29.1020686 40.1760414, 29.1018584 40.1765124, 29.1018911 40.1766801, 29.1024048 40.1775686, 29.1017417 40.1777648, 29.1018911 40.1781466, 29.1023861 40.1790565, 29.1029465 40.1799378, 29.1030026 40.1801162, 29.1029139 40.1803481, 29.1026944 40.1805586, 29.1025963 40.1807834)"
baruthane-maltepe mahalle sınırı,"LINESTRING (29.1025963 40.1807834, 29.1011439 40.181183, 29.0992969 40.1816551)"
baruthane-değirmenlikızık mahelle sınırı,"LINESTRING (29.1025963 40.1807834, 29.1038199 40.1804274)"
değirmenlikızık-akçağlayan mahalle sınırı,"LINESTRING (29.0999083 40.1735795, 29.100538 40.1734146, 29.1009611 40.1733265, 29.1013227 40.1732971, 29.102038 40.1733676, 29.1029996 40.1734852, 29.1035996 40.1735616, 29.1042534 40.1735028, 29.1062457 40.1732148, 29.1069227 40.1731266, 29.1073842 40.1729797, 29.1080765 40.1725859, 29.1088381 40.1721862, 29.1096073 40.1719099, 29.1105535 40.171616, 29.1109919 40.1715279, 29.1113765 40.1715573, 29.1119846 40.1716661)"
kaplıkaya-akçağlayan mahalle sınırı,"LINESTRING (29.1119846 40.1716661, 29.1120842 40.1713045, 29.1111996 40.1712751, 29.1114842 40.1700584, 29.1138689 40.1705698, 29.1174689 40.1702347, 29.1178304 40.1704757, 29.1181996 40.170993)"
kaplıkaya-75. yıl mahalle sınırı,"LINESTRING (29.1181996 40.170993, 29.1188843 40.1718923, 29.1191689 40.1722861, 29.1197458 40.1726976, 29.1201304 40.1731266, 29.1206843 40.17335, 29.121815 40.1735851, 29.122415 40.1737262)"
,"LINESTRING (29.122415 40.1737262, 29.1231687 40.1740015)"
fidyekızık-75. yıl mahalle sınırı,"LINESTRING (29.122415 40.1737262, 29.1228073 40.1733617, 29.1235997 40.1733735, 29.1254612 40.1722567, 29.1248843 40.1721568, 29.1249074 40.1717454, 29.1275304 40.1712222, 29.1279227 40.1713868, 29.1282304 40.1713692, 29.1283689 40.1716337, 29.1286997 40.1719099, 29.1286381 40.1721451, 29.1279151 40.1725506, 29.1276227 40.1728386, 29.1273843 40.1729268, 29.1265612 40.1729033, 29.1264612 40.1725095, 29.1258766 40.1724801, 29.1259074 40.1726858, 29.1261612 40.1729914, 29.1258689 40.173685, 29.1258843 40.1739613, 29.126292 40.1739613, 29.1262304 40.1742258, 29.1272074 40.1742728, 29.1272458 40.17402, 29.1279381 40.1737614, 29.1289997 40.1742258, 29.1297381 40.1746254, 29.1297535 40.1753719, 29.1304766 40.1756364, 29.1309535 40.175366, 29.1307074 40.1749252, 29.1313766 40.1743786, 29.1322997 40.1742022, 29.1323151 40.1743609, 29.1328382 40.1743962, 29.1332458 40.1743903, 29.1333766 40.1743198, 29.1333997 40.1746783, 29.1336612 40.1745725, 29.1339535 40.1740259, 29.1335074 40.1738261, 29.1334689 40.1733206, 29.1319843 40.1736909, 29.1318535 40.173397, 29.1326997 40.173203, 29.1326074 40.1730561, 29.1336228 40.1726917, 29.1340612 40.1726623, 29.1344074 40.1728269, 29.1350228 40.1728092, 29.1352305 40.1730032, 29.1352689 40.1732324, 29.1354459 40.1734675, 29.1356228 40.1737497, 29.1358689 40.1739084, 29.1359459 40.174261, 29.1361997 40.1746137, 29.1368689 40.1748547, 29.1377305 40.1751309, 29.138192 40.1751897, 29.1383305 40.1753484, 29.1386151 40.1758303, 29.1388997 40.1759479, 29.1390536 40.1757715, 29.1394151 40.1759185, 29.1398074 40.1760066, 29.1405766 40.1754071, 29.1405382 40.1746783, 29.1412151 40.1746489, 29.1409228 40.1755835, 29.1416151 40.175701, 29.1422536 40.1752778, 29.1429446 40.1750694, 29.1435694 40.1752563, 29.1432372 40.1757639, 29.1435433 40.1758037, 29.1439667 40.1753658, 29.1447157 40.1755051, 29.144846 40.1757141, 29.1446832 40.1762516, 29.1439341 40.1767343, 29.1440318 40.1771076, 29.1438495 40.1773465, 29.1431721 40.1770927, 29.1425793 40.1784463, 29.142905 40.1788892, 29.1429701 40.1792226, 29.1428594 40.1795212, 29.1426314 40.1796854, 29.1422732 40.1797203, 29.1421234 40.1796755, 29.1420256 40.1797799)"
bağlaraltı-fidyekızık mahalle sınırı,"LINESTRING (29.1420256 40.1797799, 29.1417654 40.1796299, 29.1413219 40.1795331, 29.1409798 40.1795525, 29.1397761 40.1799687, 29.139358 40.1800171, 29.1384077 40.1791168, 29.1376854 40.178565, 29.1354301 40.1783617, 29.1343911 40.1779067, 29.131084 40.1774517, 29.1306152 40.1771903, 29.1302731 40.176774, 29.1299183 40.1766095, 29.128778 40.1766482, 29.1281571 40.1766772, 29.1274855 40.176532, 29.1272227 40.1767328)"
75. yıl-balaban mahalle sınırı,"LINESTRING (29.1609296 40.1767384, 29.1508449 40.1781396, 29.1505833 40.177932, 29.1505484 40.1757793, 29.1512933 40.1737038, 29.1513841 40.171906, 29.1192235 40.1603294)"
zeyniler-75. yıl mahalle sınırı,"LINESTRING (29.1192235 40.1603294, 29.1186749 40.1608308, 29.1180276 40.1610942, 29.1177774 40.1613829, 29.1179539 40.1617116, 29.1180863 40.1629087, 29.117987 40.1640214, 29.1182186 40.1649149, 29.1188363 40.1665586, 29.119079 40.166921, 29.1192886 40.168295, 29.1189687 40.1694245, 29.1182517 40.1701578)"
akçağlayan-75. yıl mahalle sınırı,"LINESTRING (29.1182517 40.1701578, 29.1181996 40.170993)"
akçağlayan-zeyniler mahalle sınırı,"LINESTRING (29.1182517 40.1701578, 29.1157699 40.1687501, 29.115086 40.168118, 29.1141484 40.1675785, 29.1135086 40.1672582, 29.1126593 40.1663563, 29.1120857 40.1658505, 29.1109275 40.1654459, 29.1102161 40.1656942, 29.1095834 40.1657848, 29.1088162 40.1659661, 29.1079621 40.1661172, 29.1072741 40.1660084, 29.1066809 40.166087, 29.1062064 40.16622, 29.1060087 40.1661958, 29.1057714 40.1660568, 29.1054393 40.1661051, 29.1051625 40.1661776, 29.1048857 40.166093, 29.104688 40.1659117, 29.104427 40.1658029, 29.1038576 40.1658029, 29.1034226 40.1657546, 29.1029323 40.1659057, 29.1020069 40.1660205, 29.1015878 40.1660386, 29.1013189 40.1658876, 29.101137 40.1658573, 29.1008602 40.1660689, 29.1002117 40.166776, 29.099231 40.1670298, 29.0986142 40.1671507, 29.0978233 40.1672413, 29.0972064 40.1673622, 29.0966133 40.1672594, 29.0964637 40.167304)"
akçağlayan-piremir mahalle sınırı,"LINESTRING (29.0964637 40.167304, 29.0970421 40.1677951, 29.0992421 40.1683426, 29.101157 40.1698059, 29.1019386 40.1714782, 29.1004406 40.1713587, 29.1001149 40.1701045, 29.0994798 40.1701838, 29.0993333 40.1703334, 29.0988392 40.1702972, 29.0986889 40.1707686, 29.0983093 40.170418, 29.0978822 40.1707081, 29.0967355 40.1708894, 29.0957785 40.1707927, 29.0941177 40.1697533, 29.0934059 40.1693, 29.0928761 40.1689556, 29.0920298 40.1687985, 29.0916898 40.168176, 29.0909385 40.1682969, 29.0903137 40.1683089, 29.0904481 40.1669129, 29.0897126 40.1668706, 29.0882179 40.1676865, 29.0867311 40.1681035, 29.0868655 40.1684238, 29.0870395 40.1685567, 29.0871516 40.1694059, 29.0870569 40.1694544, 29.0872635 40.169817, 29.0873041 40.1700717, 29.0871578 40.1704601, 29.0870318 40.1710565, 29.086861 40.1713516, 29.0869708 40.1713889, 29.0865073 40.1722743, 29.0867512 40.1723053, 29.0870236 40.1723209, 29.0872188 40.172383, 29.0875263 40.1724717)"
davutkadı-piremir mahalle sınırı,"LINESTRING (29.0877425 40.1771983, 29.0875399 40.1772429, 29.0869494 40.1773639, 29.0863108 40.1775107)"
musababa-piremir mahalle sınırı,"LINESTRING (29.0863108 40.1775107, 29.0860755 40.1773383, 29.0859411 40.1771072, 29.085701 40.1765422, 29.0855234 40.1760763, 29.0852113 40.1757645, 29.0847936 40.1755591, 29.0844143 40.1754747, 29.0838717 40.175504, 29.0832956 40.1755591, 29.0819704 40.1758012, 29.0822201 40.1764065, 29.0825082 40.176821, 29.0826282 40.1771512, 29.0826138 40.1773676, 29.0822729 40.177507, 29.0817928 40.1775694, 29.0809574 40.1778372)"
,"LINESTRING (29.0809574 40.1778372, 29.0808325 40.1778995, 29.0806549 40.1779912, 29.080273 40.1781201)"
emirsultan-musababa mahalle sınırı,"LINESTRING (29.0809574 40.1778372, 29.0812262 40.1780756, 29.0815959 40.1783507, 29.0819464 40.1785158, 29.0821145 40.1784975, 29.0823401 40.1784608, 29.0825562 40.1784975, 29.0827626 40.1786882, 29.0830123 40.178901)"
